,from,to,symbol,quantity,date
23462,brofund-leo,honeysaver,LEO,0.006,2021-01-17
23463,brofund-leo,death-and-taxes,LEO,0.001,2021-01-17
23464,brofund-leo,carolynstahl,LEO,0.012,2021-01-17
23465,brofund-leo,plantstoplanks,LEO,0.012,2021-01-17
23466,brofund-leo,phoenixwren,LEO,0.004,2021-01-17
23467,brofund-leo,zydane,LEO,0.012,2021-01-17
23468,brofund-leo,archon-gov,LEO,0.025,2021-01-17
23469,brofund-leo,stolas,LEO,0.001,2021-01-17
23470,brofund-leo,optimist1984,LEO,0.432,2021-01-17
23471,brofund-leo,tarot911,LEO,0.004,2021-01-17
23472,brofund-leo,rafabvr,LEO,0.004,2021-01-17
23473,brofund-leo,cleydimar2000,LEO,0.004,2021-01-17
23474,brofund-leo,bidnat,LEO,0.002,2021-01-17
23475,brofund-leo,aiovo,LEO,0.001,2021-01-17
23476,brofund-leo,txrose,LEO,0.003,2021-01-17
23477,brofund-leo,shrazi,LEO,0.028,2021-01-17
23478,brofund-leo,shroomifer,LEO,0.023,2021-01-17
23479,brofund-leo,bigtakosensei,LEO,0.001,2021-01-17
23480,brofund-leo,walterjay,LEO,0.103,2021-01-17
23481,brofund-leo,shmoogleosukami,LEO,0.012,2021-01-17
23482,brofund-leo,wxmark,LEO,0.402,2021-01-17
23483,brofund-leo,hykss,LEO,0.166,2021-01-17
23484,brofund-leo,melbourneswest,LEO,0.002,2021-01-17
23485,brofund-leo,chireerocks,LEO,0.003,2021-01-17
23486,brofund-leo,vipservice,LEO,0.095,2021-01-17
23487,brofund-leo,edje,LEO,0.086,2021-01-17
23488,brofund-weed,brofundholdings,WEED,11.998,2021-01-17
23489,brofund-weed,coinmint,WEED,0.212,2021-01-17
23490,brofund-weed,eirik,WEED,0.04,2021-01-17
23491,brofund-weed,sayee,WEED,0.005,2021-01-17
23492,brofund-weed,burlarj,WEED,0.004,2021-01-17
23493,brofund-weed,justinparke,WEED,0.053,2021-01-17
23494,brofund-weed,bala41288,WEED,0.2,2021-01-17
23495,brofund-weed,simplifylife,WEED,0.139,2021-01-17
23496,brofund-weed,xawi,WEED,0.11,2021-01-17
23497,brofund-weed,olaexcel,WEED,0.003,2021-01-17
23498,brofund-weed,simplymike,WEED,0.023,2021-01-17
23499,brofund-weed,zaku,WEED,0.046,2021-01-17
23500,brofund-weed,jjb777,WEED,1.576,2021-01-17
23501,brofund-weed,bearbear613,WEED,0.464,2021-01-17
23502,brofund-weed,rehan12,WEED,0.03,2021-01-17
23503,brofund-weed,udezee,WEED,0.004,2021-01-17
23504,brofund-weed,hetty-rowan,WEED,0.238,2021-01-17
23505,brofund-weed,taskmaster4450,WEED,1.031,2021-01-17
23506,brofund-weed,goldstreet,WEED,0.001,2021-01-17
23507,brofund-weed,elamental,WEED,0.03,2021-01-17
23508,brofund-weed,codingdefined,WEED,0.005,2021-01-17
23509,brofund-weed,ecoinstant,WEED,0.859,2021-01-17
23510,brofund-weed,khan.dayyanz,WEED,0.06,2021-01-17
23511,brofund-weed,roleerob,WEED,0.928,2021-01-17
23512,brofund-weed,chronocrypto,WEED,2.789,2021-01-17
23513,brofund-weed,sidwrites,WEED,0.039,2021-01-17
23514,brofund-weed,spinvest,WEED,1.856,2021-01-17
23515,brofund-weed,andy4475,WEED,0.002,2021-01-17
23516,brofund-weed,mango-juice,WEED,0.011,2021-01-17
23517,brofund-weed,enjar,WEED,0.001,2021-01-17
23518,brofund-weed,agr8buzz,WEED,0.464,2021-01-17
23519,brofund-weed,dealhunter,WEED,0.001,2021-01-17
23520,brofund-weed,dera123,WEED,0.633,2021-01-17
23521,brofund-weed,revisesociology,WEED,0.005,2021-01-17
23522,brofund-weed,moonunit,WEED,0.074,2021-01-17
23523,brofund-weed,miketr,WEED,0.07,2021-01-17
23524,brofund-weed,flemingfarm,WEED,0.046,2021-01-17
23525,brofund-weed,drrune,WEED,0.019,2021-01-17
23526,brofund-weed,photobook,WEED,0.012,2021-01-17
23527,brofund-weed,cryptoknight12,WEED,0.083,2021-01-17
23528,brofund-weed,michealb,WEED,0.027,2021-01-17
23529,brofund-weed,investinthefutur,WEED,0.048,2021-01-17
23530,brofund-weed,berthold,WEED,0.044,2021-01-17
23531,brofund-weed,partitura,WEED,0.162,2021-01-17
23532,brofund-weed,joseacabrerav,WEED,0.006,2021-01-17
23533,brofund-weed,auelitairene,WEED,0.005,2021-01-17
23534,brofund-weed,glastar,WEED,0.023,2021-01-17
23535,brofund-weed,elbrava,WEED,0.004,2021-01-17
23536,brofund-weed,robmojo,WEED,0.005,2021-01-17
23537,brofund-weed,adamdabeast,WEED,0.003,2021-01-17
23538,brofund-weed,xabi,WEED,0.237,2021-01-17
23539,brofund-weed,abrockman,WEED,0.464,2021-01-17
23540,brofund-weed,shitsignals,WEED,0.067,2021-01-17
23541,brofund-weed,mister-meeseeks,WEED,0.009,2021-01-17
23542,brofund-weed,cmplxty,WEED,0.023,2021-01-17
23543,brofund-weed,coyotelation,WEED,0.028,2021-01-17
23544,brofund-weed,jongolson,WEED,0.213,2021-01-17
23545,brofund-weed,nuthman,WEED,0.093,2021-01-17
23546,brofund-weed,dkid14,WEED,0.085,2021-01-17
23547,brofund-weed,guurry123,WEED,0.013,2021-01-17
23548,brofund-weed,browery,WEED,0.034,2021-01-17
23549,brofund-weed,silverstackeruk,WEED,0.169,2021-01-17
23550,brofund-weed,pixresteemer,WEED,0.519,2021-01-17
23551,brofund-weed,trumpman,WEED,0.464,2021-01-17
23552,brofund-weed,invest4free,WEED,0.002,2021-01-17
23553,brofund-weed,lotto-de,WEED,0.018,2021-01-17
23554,brofund-weed,investyourvote,WEED,0.014,2021-01-17
23555,brofund-weed,archon-mining,WEED,0.139,2021-01-17
23556,brofund-weed,l337m45732,WEED,0.034,2021-01-17
23557,brofund-weed,cryptoyzzy,WEED,0.001,2021-01-17
23558,brofund-weed,enforcer48,WEED,0.51,2021-01-17
23559,brofund-weed,ash,WEED,0.161,2021-01-17
23560,brofund-weed,linco,WEED,0.009,2021-01-17
23561,brofund-weed,jznsamuel,WEED,0.591,2021-01-17
23562,brofund-weed,discohedge,WEED,0.811,2021-01-17
23563,brofund-weed,stayoutoftherz,WEED,0.002,2021-01-17
23564,brofund-weed,adiwathrive,WEED,0.019,2021-01-17
23565,brofund-weed,saboin,WEED,0.068,2021-01-17
23566,brofund-weed,crosheille,WEED,0.016,2021-01-17
23567,brofund-weed,steemychicken1,WEED,0.464,2021-01-17
23568,brofund-weed,cornavirus,WEED,0.234,2021-01-17
23569,brofund-weed,votebetting,WEED,0.093,2021-01-17
23570,brofund-weed,cliffagreen,WEED,0.006,2021-01-17
23571,brofund-weed,leo.bank,WEED,0.084,2021-01-17
23572,brofund-weed,jocieprosza,WEED,0.001,2021-01-17
23573,brofund-weed,definethedollar,WEED,0.023,2021-01-17
23574,brofund-weed,ifeoluwa88,WEED,0.002,2021-01-17
23575,brofund-weed,anikys3reasure,WEED,0.004,2021-01-17
23576,brofund-weed,neoxian,WEED,0.009,2021-01-17
23577,brofund-weed,solairitas,WEED,0.004,2021-01-17
23578,brofund-weed,avellana,WEED,0.002,2021-01-17
23579,brofund-weed,ecoinstats,WEED,0.549,2021-01-17
23580,brofund-weed,misterc,WEED,0.061,2021-01-17
23581,brofund-weed,lilchillgirl,WEED,0.185,2021-01-17
23582,brofund-weed,trumpikas,WEED,0.007,2021-01-17
23583,brofund-weed,prize.hoard,WEED,0.154,2021-01-17
23584,brofund-weed,gerber,WEED,0.046,2021-01-17
23585,brofund-weed,coronavirus,WEED,0.004,2021-01-17
23586,brofund-weed,mfblack,WEED,0.984,2021-01-17
23587,brofund-weed,leontr,WEED,0.009,2021-01-17
23588,brofund-weed,themarkymark,WEED,3.638,2021-01-17
23589,brofund-weed,camiloferrua,WEED,0.014,2021-01-17
23590,brofund-weed,no-advice,WEED,0.076,2021-01-17
23591,brofund-weed,netaterra,WEED,0.237,2021-01-17
23592,brofund-weed,atma.love,WEED,0.722,2021-01-17
23593,brofund-weed,rarej,WEED,0.011,2021-01-17
23594,brofund-weed,ecosaint,WEED,0.156,2021-01-17
23595,brofund-weed,sharanaithal,WEED,0.084,2021-01-17
23596,brofund-weed,cwow2,WEED,0.015,2021-01-17
23597,brofund-weed,nickyhavey,WEED,0.051,2021-01-17
23598,brofund-weed,joetunex,WEED,0.013,2021-01-17
23599,brofund-weed,wongbraling,WEED,0.001,2021-01-17
23600,brofund-weed,numanbutt,WEED,0.009,2021-01-17
23601,brofund-weed,scooter77,WEED,0.037,2021-01-17
23602,brofund-weed,libertycrypto27,WEED,0.005,2021-01-17
23603,brofund-weed,jlsplatts,WEED,0.034,2021-01-17
23604,brofund-weed,richardcrill,WEED,0.556,2021-01-17
23605,brofund-weed,thisismylife,WEED,0.232,2021-01-17
23606,brofund-weed,gungunkrishu,WEED,0.032,2021-01-17
23607,brofund-weed,brofundholdings,WEED,0.008,2021-01-17
23608,brofund-weed,beerlotto,WEED,0.001,2021-01-17
23609,brofund-weed,laradio,WEED,0.004,2021-01-17
23610,brofund-weed,davedickeyyall,WEED,0.011,2021-01-17
23611,brofund-weed,steemonboarder,WEED,0.002,2021-01-17
23612,brofund-weed,adambarratt,WEED,0.011,2021-01-17
23613,brofund-weed,adhammer,WEED,0.244,2021-01-17
23614,brofund-weed,shebe,WEED,0.001,2021-01-17
23615,brofund-weed,thelogicaldude,WEED,0.009,2021-01-17
23616,brofund-weed,shoemanchu,WEED,0.046,2021-01-17
23617,brofund-weed,jzn,WEED,0.025,2021-01-17
23618,brofund-weed,shawnamawna,WEED,0.232,2021-01-17
23619,brofund-weed,tonytrillions,WEED,0.001,2021-01-17
23620,brofund-weed,tpkidkai,WEED,0.018,2021-01-17
23621,brofund-weed,vincentnijman,WEED,0.046,2021-01-17
23622,brofund-weed,starstrings01,WEED,0.004,2021-01-17
23623,brofund-weed,riverflows,WEED,0.008,2021-01-17
23624,brofund-weed,condeas,WEED,0.011,2021-01-17
23625,brofund-weed,elianaicgomes,WEED,0.005,2021-01-17
23626,brofund-weed,katerinaramm,WEED,0.002,2021-01-17
23627,brofund-weed,achim03,WEED,0.004,2021-01-17
23628,brofund-weed,ctpsb,WEED,0.009,2021-01-17
23629,brofund-weed,bosmob,WEED,0.005,2021-01-17
23630,brofund-weed,knowhow92,WEED,0.017,2021-01-17
23631,brofund-weed,anderssinho,WEED,0.001,2021-01-17
23632,brofund-weed,whatamidoing,WEED,0.048,2021-01-17
23633,brofund-weed,lobsterspam,WEED,0.049,2021-01-17
23634,brofund-weed,monsterbuster,WEED,0.003,2021-01-17
23635,brofund-weed,bitandi,WEED,0.038,2021-01-17
23636,brofund-weed,okean123,WEED,0.004,2021-01-17
23637,brofund-weed,theroad2freedom,WEED,0.004,2021-01-17
23638,brofund-weed,damla,WEED,0.004,2021-01-17
23639,brofund-weed,familyhistory,WEED,0.004,2021-01-17
23640,brofund-weed,he-index,WEED,0.02,2021-01-17
23641,brofund-weed,filotasriza3,WEED,0.025,2021-01-17
23642,brofund-weed,road2nowhere,WEED,0.003,2021-01-17
23643,brofund-weed,abztraxxx,WEED,0.019,2021-01-17
23644,brofund-weed,adamada,WEED,0.027,2021-01-17
23645,brofund-weed,honeysaver,WEED,0.003,2021-01-17
23646,brofund-weed,carolynstahl,WEED,0.006,2021-01-17
23647,brofund-weed,plantstoplanks,WEED,0.006,2021-01-17
23648,brofund-weed,phoenixwren,WEED,0.002,2021-01-17
23649,brofund-weed,zydane,WEED,0.006,2021-01-17
23650,brofund-weed,archon-gov,WEED,0.013,2021-01-17
23651,brofund-weed,optimist1984,WEED,0.232,2021-01-17
23652,brofund-weed,tarot911,WEED,0.002,2021-01-17
23653,brofund-weed,rafabvr,WEED,0.002,2021-01-17
23654,brofund-weed,cleydimar2000,WEED,0.002,2021-01-17
23655,brofund-weed,bidnat,WEED,0.001,2021-01-17
23656,brofund-weed,txrose,WEED,0.002,2021-01-17
23657,brofund-weed,shrazi,WEED,0.015,2021-01-17
23658,brofund-weed,shroomifer,WEED,0.012,2021-01-17
23659,brofund-weed,walterjay,WEED,0.055,2021-01-17
23660,brofund-weed,shmoogleosukami,WEED,0.006,2021-01-17
23661,brofund-weed,wxmark,WEED,0.215,2021-01-17
23662,brofund-weed,hykss,WEED,0.089,2021-01-17
23663,brofund-weed,melbourneswest,WEED,0.001,2021-01-17
23664,brofund-weed,chireerocks,WEED,0.001,2021-01-17
23665,brofund-weed,vipservice,WEED,0.051,2021-01-17
23666,brofund-weed,edje,WEED,0.046,2021-01-17
23667,brofund-stem,brofundholdings,STEM,16.35,2021-01-17
23668,brofund-stem,coinmint,STEM,0.289,2021-01-17
23669,brofund-stem,eirik,STEM,0.055,2021-01-17
23670,brofund-stem,sayee,STEM,0.007,2021-01-17
23671,brofund-stem,burlarj,STEM,0.006,2021-01-17
23672,brofund-stem,justinparke,STEM,0.072,2021-01-17
23673,brofund-stem,bala41288,STEM,0.273,2021-01-17
23674,brofund-stem,simplifylife,STEM,0.189,2021-01-17
23675,brofund-stem,xawi,STEM,0.15,2021-01-17
23676,brofund-stem,olaexcel,STEM,0.004,2021-01-17
23677,brofund-stem,simplymike,STEM,0.031,2021-01-17
23678,brofund-stem,zaku,STEM,0.063,2021-01-17
23679,brofund-stem,jjb777,STEM,2.147,2021-01-17
23680,brofund-stem,bearbear613,STEM,0.632,2021-01-17
23681,brofund-stem,rehan12,STEM,0.041,2021-01-17
23682,brofund-stem,udezee,STEM,0.006,2021-01-17
23683,brofund-stem,hetty-rowan,STEM,0.325,2021-01-17
23684,brofund-stem,taskmaster4450,STEM,1.405,2021-01-17
23685,brofund-stem,goldstreet,STEM,0.002,2021-01-17
23686,brofund-stem,elamental,STEM,0.041,2021-01-17
23687,brofund-stem,codingdefined,STEM,0.006,2021-01-17
23688,brofund-stem,ecoinstant,STEM,1.171,2021-01-17
23689,brofund-stem,khan.dayyanz,STEM,0.082,2021-01-17
23690,brofund-stem,roleerob,STEM,1.264,2021-01-17
23691,brofund-stem,chronocrypto,STEM,3.8,2021-01-17
23692,brofund-stem,sidwrites,STEM,0.054,2021-01-17
23693,brofund-stem,spinvest,STEM,2.529,2021-01-17
23694,brofund-stem,andy4475,STEM,0.003,2021-01-17
23695,brofund-stem,mango-juice,STEM,0.015,2021-01-17
23696,brofund-stem,enjar,STEM,0.002,2021-01-17
23697,brofund-stem,agr8buzz,STEM,0.632,2021-01-17
23698,brofund-stem,dealhunter,STEM,0.002,2021-01-17
23699,brofund-stem,dera123,STEM,0.862,2021-01-17
23700,brofund-stem,revisesociology,STEM,0.007,2021-01-17
23701,brofund-stem,moonunit,STEM,0.102,2021-01-17
23702,brofund-stem,miketr,STEM,0.096,2021-01-17
23703,brofund-stem,flemingfarm,STEM,0.063,2021-01-17
23704,brofund-stem,drrune,STEM,0.026,2021-01-17
23705,brofund-stem,photobook,STEM,0.017,2021-01-17
23706,brofund-stem,cryptoknight12,STEM,0.113,2021-01-17
23707,brofund-stem,michealb,STEM,0.037,2021-01-17
23708,brofund-stem,investinthefutur,STEM,0.066,2021-01-17
23709,brofund-stem,berthold,STEM,0.06,2021-01-17
23710,brofund-stem,partitura,STEM,0.221,2021-01-17
23711,brofund-stem,joseacabrerav,STEM,0.008,2021-01-17
23712,brofund-stem,auelitairene,STEM,0.007,2021-01-17
23713,brofund-stem,glastar,STEM,0.031,2021-01-17
23714,brofund-stem,elbrava,STEM,0.005,2021-01-17
23715,brofund-stem,robmojo,STEM,0.007,2021-01-17
23716,brofund-stem,adamdabeast,STEM,0.004,2021-01-17
23717,brofund-stem,xabi,STEM,0.323,2021-01-17
23718,brofund-stem,bilpcoinbpc,STEM,0.001,2021-01-17
23719,brofund-stem,abrockman,STEM,0.632,2021-01-17
23720,brofund-stem,shitsignals,STEM,0.091,2021-01-17
23721,brofund-stem,mister-meeseeks,STEM,0.012,2021-01-17
23722,brofund-stem,cmplxty,STEM,0.031,2021-01-17
23723,brofund-stem,coyotelation,STEM,0.038,2021-01-17
23724,brofund-stem,jongolson,STEM,0.29,2021-01-17
23725,brofund-stem,nuthman,STEM,0.127,2021-01-17
23726,brofund-stem,dkid14,STEM,0.116,2021-01-17
23727,brofund-stem,guurry123,STEM,0.018,2021-01-17
23728,brofund-stem,browery,STEM,0.047,2021-01-17
23729,brofund-stem,silverstackeruk,STEM,0.23,2021-01-17
23730,brofund-stem,pixresteemer,STEM,0.708,2021-01-17
23731,brofund-stem,trumpman,STEM,0.632,2021-01-17
23732,brofund-stem,invest4free,STEM,0.003,2021-01-17
23733,brofund-stem,lotto-de,STEM,0.025,2021-01-17
23734,brofund-stem,investyourvote,STEM,0.02,2021-01-17
23735,brofund-stem,archon-mining,STEM,0.189,2021-01-17
23736,brofund-stem,l337m45732,STEM,0.047,2021-01-17
23737,brofund-stem,cryptoyzzy,STEM,0.001,2021-01-17
23738,brofund-stem,enforcer48,STEM,0.695,2021-01-17
23739,brofund-stem,ash,STEM,0.22,2021-01-17
23740,brofund-stem,linco,STEM,0.012,2021-01-17
23741,brofund-stem,jznsamuel,STEM,0.806,2021-01-17
23742,brofund-stem,discohedge,STEM,1.106,2021-01-17
23743,brofund-stem,stayoutoftherz,STEM,0.003,2021-01-17
23744,brofund-stem,adiwathrive,STEM,0.026,2021-01-17
23745,brofund-stem,saboin,STEM,0.093,2021-01-17
23746,brofund-stem,crosheille,STEM,0.022,2021-01-17
23747,brofund-stem,steemychicken1,STEM,0.632,2021-01-17
23748,brofund-stem,sk1920,STEM,0.001,2021-01-17
23749,brofund-stem,cornavirus,STEM,0.319,2021-01-17
23750,brofund-stem,votebetting,STEM,0.127,2021-01-17
23751,brofund-stem,cliffagreen,STEM,0.008,2021-01-17
23752,brofund-stem,leo.bank,STEM,0.114,2021-01-17
23753,brofund-stem,jocieprosza,STEM,0.001,2021-01-17
23754,brofund-stem,rodent,STEM,0.001,2021-01-17
23755,brofund-stem,definethedollar,STEM,0.031,2021-01-17
23756,brofund-stem,ifeoluwa88,STEM,0.003,2021-01-17
23757,brofund-stem,anikys3reasure,STEM,0.006,2021-01-17
23758,brofund-stem,neoxian,STEM,0.012,2021-01-17
23759,brofund-stem,solairitas,STEM,0.006,2021-01-17
23760,brofund-stem,avellana,STEM,0.003,2021-01-17
23761,brofund-stem,ecoinstats,STEM,0.749,2021-01-17
23762,brofund-stem,misterc,STEM,0.084,2021-01-17
23763,brofund-stem,lilchillgirl,STEM,0.252,2021-01-17
23764,brofund-stem,trumpikas,STEM,0.01,2021-01-17
23765,brofund-stem,prize.hoard,STEM,0.21,2021-01-17
23766,brofund-stem,gerber,STEM,0.063,2021-01-17
23767,brofund-stem,coronavirus,STEM,0.006,2021-01-17
23768,brofund-stem,mfblack,STEM,1.341,2021-01-17
23769,brofund-stem,leontr,STEM,0.012,2021-01-17
23770,brofund-stem,themarkymark,STEM,4.959,2021-01-17
23771,brofund-stem,bilpcoin,STEM,0.001,2021-01-17
23772,brofund-stem,camiloferrua,STEM,0.019,2021-01-17
23773,brofund-stem,no-advice,STEM,0.104,2021-01-17
23774,brofund-stem,netaterra,STEM,0.323,2021-01-17
23775,brofund-stem,atma.love,STEM,0.984,2021-01-17
23776,brofund-stem,rarej,STEM,0.015,2021-01-17
23777,brofund-stem,ecosaint,STEM,0.213,2021-01-17
23778,brofund-stem,sharanaithal,STEM,0.115,2021-01-17
23779,brofund-stem,cwow2,STEM,0.021,2021-01-17
23780,brofund-stem,nickyhavey,STEM,0.069,2021-01-17
23781,brofund-stem,joetunex,STEM,0.018,2021-01-17
23782,brofund-stem,wongbraling,STEM,0.001,2021-01-17
23783,brofund-stem,numanbutt,STEM,0.013,2021-01-17
23784,brofund-stem,scooter77,STEM,0.05,2021-01-17
23785,brofund-stem,wenchebakken,STEM,0.001,2021-01-17
23786,brofund-stem,libertycrypto27,STEM,0.007,2021-01-17
23787,brofund-stem,jlsplatts,STEM,0.047,2021-01-17
23788,brofund-stem,richardcrill,STEM,0.758,2021-01-17
23789,brofund-stem,thisismylife,STEM,0.316,2021-01-17
23790,brofund-stem,gungunkrishu,STEM,0.044,2021-01-17
23791,brofund-stem,brofundholdings,STEM,0.011,2021-01-17
23792,brofund-stem,beerlotto,STEM,0.002,2021-01-17
23793,brofund-stem,laradio,STEM,0.006,2021-01-17
23794,brofund-stem,davedickeyyall,STEM,0.015,2021-01-17
23795,brofund-stem,steemonboarder,STEM,0.003,2021-01-17
23796,brofund-stem,adambarratt,STEM,0.015,2021-01-17
23797,brofund-stem,adhammer,STEM,0.333,2021-01-17
23798,brofund-stem,shebe,STEM,0.002,2021-01-17
23799,brofund-stem,thelogicaldude,STEM,0.012,2021-01-17
23800,brofund-stem,shoemanchu,STEM,0.063,2021-01-17
23801,brofund-stem,jzn,STEM,0.034,2021-01-17
23802,brofund-stem,shawnamawna,STEM,0.316,2021-01-17
23803,brofund-stem,tonytrillions,STEM,0.001,2021-01-17
23804,brofund-stem,tpkidkai,STEM,0.025,2021-01-17
23805,brofund-stem,vincentnijman,STEM,0.063,2021-01-17
23806,brofund-stem,starstrings01,STEM,0.006,2021-01-17
23807,brofund-stem,riverflows,STEM,0.011,2021-01-17
23808,brofund-stem,condeas,STEM,0.015,2021-01-17
23809,brofund-stem,elianaicgomes,STEM,0.007,2021-01-17
23810,brofund-stem,katerinaramm,STEM,0.003,2021-01-17
23811,brofund-stem,achim03,STEM,0.005,2021-01-17
23812,brofund-stem,ctpsb,STEM,0.012,2021-01-17
23813,brofund-stem,bosmob,STEM,0.006,2021-01-17
23814,brofund-stem,knowhow92,STEM,0.023,2021-01-17
23815,brofund-stem,leoneil,STEM,0.001,2021-01-17
23816,brofund-stem,anderssinho,STEM,0.001,2021-01-17
23817,brofund-stem,whatamidoing,STEM,0.066,2021-01-17
23818,brofund-stem,lobsterspam,STEM,0.067,2021-01-17
23819,brofund-stem,monsterbuster,STEM,0.004,2021-01-17
23820,brofund-stem,bitandi,STEM,0.051,2021-01-17
23821,brofund-stem,okean123,STEM,0.005,2021-01-17
23822,brofund-stem,theroad2freedom,STEM,0.006,2021-01-17
23823,brofund-stem,damla,STEM,0.006,2021-01-17
23824,brofund-stem,familyhistory,STEM,0.006,2021-01-17
23825,brofund-stem,he-index,STEM,0.028,2021-01-17
23826,brofund-stem,filotasriza3,STEM,0.034,2021-01-17
23827,brofund-stem,road2nowhere,STEM,0.005,2021-01-17
23828,brofund-stem,sozdemir,STEM,0.001,2021-01-17
23829,brofund-stem,abztraxxx,STEM,0.026,2021-01-17
23830,brofund-stem,adamada,STEM,0.037,2021-01-17
23831,brofund-stem,honeysaver,STEM,0.004,2021-01-17
23832,brofund-stem,carolynstahl,STEM,0.009,2021-01-17
23833,brofund-stem,plantstoplanks,STEM,0.009,2021-01-17
23834,brofund-stem,phoenixwren,STEM,0.003,2021-01-17
23835,brofund-stem,zydane,STEM,0.009,2021-01-17
23836,brofund-stem,archon-gov,STEM,0.018,2021-01-17
23837,brofund-stem,stolas,STEM,0.001,2021-01-17
23838,brofund-stem,optimist1984,STEM,0.316,2021-01-17
23839,brofund-stem,tarot911,STEM,0.003,2021-01-17
23840,brofund-stem,rafabvr,STEM,0.003,2021-01-17
23841,brofund-stem,cleydimar2000,STEM,0.003,2021-01-17
23842,brofund-stem,bidnat,STEM,0.001,2021-01-17
23843,brofund-stem,aiovo,STEM,0.001,2021-01-17
23844,brofund-stem,txrose,STEM,0.002,2021-01-17
23845,brofund-stem,shrazi,STEM,0.02,2021-01-17
23846,brofund-stem,shroomifer,STEM,0.017,2021-01-17
23847,brofund-stem,walterjay,STEM,0.075,2021-01-17
23848,brofund-stem,shmoogleosukami,STEM,0.008,2021-01-17
23849,brofund-stem,wxmark,STEM,0.293,2021-01-17
23850,brofund-stem,hykss,STEM,0.121,2021-01-17
23851,brofund-stem,melbourneswest,STEM,0.002,2021-01-17
23852,brofund-stem,chireerocks,STEM,0.002,2021-01-17
23853,brofund-stem,vipservice,STEM,0.069,2021-01-17
23854,brofund-stem,edje,STEM,0.063,2021-01-17
23855,brofund-bee,brofundholdings,BEE,4.51,2021-01-17
23856,brofund-bee,coinmint,BEE,0.079,2021-01-17
23857,brofund-bee,eirik,BEE,0.015,2021-01-17
23858,brofund-bee,sayee,BEE,0.002,2021-01-17
23859,brofund-bee,burlarj,BEE,0.001,2021-01-17
23860,brofund-bee,justinparke,BEE,0.019,2021-01-17
23861,brofund-bee,bala41288,BEE,0.075,2021-01-17
23862,brofund-bee,simplifylife,BEE,0.052,2021-01-17
23863,brofund-bee,xawi,BEE,0.041,2021-01-17
23864,brofund-bee,olaexcel,BEE,0.001,2021-01-17
23865,brofund-bee,simplymike,BEE,0.008,2021-01-17
23866,brofund-bee,zaku,BEE,0.017,2021-01-17
23867,brofund-bee,jjb777,BEE,0.592,2021-01-17
23868,brofund-bee,bearbear613,BEE,0.174,2021-01-17
23869,brofund-bee,rehan12,BEE,0.011,2021-01-17
23870,brofund-bee,udezee,BEE,0.001,2021-01-17
23871,brofund-bee,hetty-rowan,BEE,0.089,2021-01-17
23872,brofund-bee,taskmaster4450,BEE,0.387,2021-01-17
23873,brofund-bee,elamental,BEE,0.011,2021-01-17
23874,brofund-bee,codingdefined,BEE,0.001,2021-01-17
23875,brofund-bee,ecoinstant,BEE,0.323,2021-01-17
23876,brofund-bee,khan.dayyanz,BEE,0.022,2021-01-17
23877,brofund-bee,roleerob,BEE,0.348,2021-01-17
23878,brofund-bee,chronocrypto,BEE,1.048,2021-01-17
23879,brofund-bee,sidwrites,BEE,0.015,2021-01-17
23880,brofund-bee,spinvest,BEE,0.697,2021-01-17
23881,brofund-bee,mango-juice,BEE,0.004,2021-01-17
23882,brofund-bee,agr8buzz,BEE,0.174,2021-01-17
23883,brofund-bee,dera123,BEE,0.237,2021-01-17
23884,brofund-bee,revisesociology,BEE,0.002,2021-01-17
23885,brofund-bee,moonunit,BEE,0.028,2021-01-17
23886,brofund-bee,miketr,BEE,0.026,2021-01-17
23887,brofund-bee,flemingfarm,BEE,0.017,2021-01-17
23888,brofund-bee,drrune,BEE,0.007,2021-01-17
23889,brofund-bee,photobook,BEE,0.004,2021-01-17
23890,brofund-bee,cryptoknight12,BEE,0.031,2021-01-17
23891,brofund-bee,michealb,BEE,0.01,2021-01-17
23892,brofund-bee,investinthefutur,BEE,0.018,2021-01-17
23893,brofund-bee,berthold,BEE,0.016,2021-01-17
23894,brofund-bee,partitura,BEE,0.061,2021-01-17
23895,brofund-bee,joseacabrerav,BEE,0.002,2021-01-17
23896,brofund-bee,auelitairene,BEE,0.002,2021-01-17
23897,brofund-bee,glastar,BEE,0.008,2021-01-17
23898,brofund-bee,elbrava,BEE,0.001,2021-01-17
23899,brofund-bee,robmojo,BEE,0.002,2021-01-17
23900,brofund-bee,adamdabeast,BEE,0.001,2021-01-17
23901,brofund-bee,xabi,BEE,0.089,2021-01-17
23902,brofund-bee,abrockman,BEE,0.174,2021-01-17
23903,brofund-bee,shitsignals,BEE,0.025,2021-01-17
23904,brofund-bee,mister-meeseeks,BEE,0.003,2021-01-17
23905,brofund-bee,cmplxty,BEE,0.008,2021-01-17
23906,brofund-bee,coyotelation,BEE,0.01,2021-01-17
23907,brofund-bee,jongolson,BEE,0.08,2021-01-17
23908,brofund-bee,nuthman,BEE,0.035,2021-01-17
23909,brofund-bee,dkid14,BEE,0.032,2021-01-17
